order_id,product_id,add_to_cart_order,reordered
1494,90500,1,0
1495,90104,1,0
1496,90117,1,0
1497,90332,1,0
1498,90421,1,0
1499,90516,1,0
1500,90111,1,0
1501,90172,1,0
1502,90252,1,0
1503,90268,1,0
1504,90138,1,0
1505,90286,1,0
1506,90305,1,0
1507,90368,1,0
1508,90518,1,0
1509,90085,1,0
1510,90158,1,0
1511,90183,1,0
1512,90204,1,0
1513,90283,1,0
1514,90518,1,0
1515,90553,1,0
1516,90108,1,0
1517,90126,1,0
1518,90139,1,0
1519,90147,1,0
1520,90446,1,0
1521,90464,1,0
1522,90481,1,0
1523,90054,1,0
1524,90137,1,0
1525,90236,1,0
1526,90293,1,0
1527,90362,1,0
1528,90366,1,0
1529,90442,1,0
1530,90445,1,0
1531,90526,1,0
1532,90046,1,0
1533,90153,1,0
1534,90201,1,0
1535,90441,1,0
1536,90447,1,0
1537,90524,1,0
1538,90005,1,0
1539,90012,1,0
1540,90023,1,0
1541,90105,1,0
1542,90241,1,0
1543,90287,1,0
1544,90374,1,0
1545,90449,1,0
1546,90519,1,0
1547,90548,1,0
1548,90060,1,0
1549,90117,1,0
1550,90119,1,0
1551,90136,1,0
1552,90244,1,0
1553,90254,1,0
1554,90323,1,0
1555,90376,1,0
1556,90552,1,0
1557,90553,1,0
1558,90141,1,0
1559,90153,1,0
1560,90172,1,0
1561,90173,1,0
1562,90229,1,0
1563,90263,1,0
1564,90491,1,0
1565,90511,1,0
1566,90521,1,0
1567,90563,1,0
1568,90029,1,0
1569,90081,1,0
1570,90134,1,0
1571,90237,1,0
1572,90240,1,0
1573,90250,1,0
1574,90310,1,0
1575,90346,1,0
1576,90404,1,0
1577,90430,1,0
1578,90490,1,0
1579,90494,1,0
1580,90501,1,0
1581,90024,1,0
1582,90086,1,0
1583,90203,1,0
1584,90435,1,0
1585,90500,1,0
1586,90510,1,0
1587,90515,1,0
1588,90048,1,0
1589,90145,1,0
1590,90202,1,0
1591,90283,1,0
1592,90318,1,0
1593,90337,1,0
1594,90416,1,0
1595,90524,1,0
1596,90526,1,0
1597,90154,1,0
1598,90229,1,0
1599,90316,1,0
1600,90514,1,0
1601,90539,1,0
1602,90556,1,0
1603,90022,1,0
1604,90026,1,0
1605,90031,1,0
1606,90061,1,0
1607,90078,1,0
1608,90130,1,0
1609,90223,1,0
1610,90232,1,0
1611,90324,1,0
1612,90399,1,0
1613,90483,1,0
1614,90555,1,0
1615,90015,1,0
1616,90118,1,0
1617,90129,1,0
1618,90151,1,0
1619,90217,1,0
1620,90311,1,0
1621,90471,1,0
1622,90049,1,0
1623,90241,1,0
1624,90270,1,0
1625,90330,1,0
1626,90347,1,0
1627,90377,1,0
1628,90422,1,0
1629,90510,1,0
1630,90010,1,0
1631,90011,1,0
1632,90218,1,0
1633,90255,1,0
1634,90429,1,0
1635,90439,1,0
1636,90552,1,0
1637,90001,1,0
1638,90177,1,0
1639,90291,1,0
1640,90308,1,0
1641,90462,1,0
1642,90016,1,0
1643,90021,1,0
1644,90075,1,0
1645,90103,1,0
1646,90217,1,0
1647,90329,1,0
1648,90434,1,0
1649,90435,1,0
1650,90032,1,0
1651,90042,1,0
1652,90054,1,0
1653,90088,1,0
1654,90352,1,0
1655,90459,1,0
1656,90566,1,0
1657,90074,1,0
1658,90417,1,0
1659,90458,1,0
1660,90526,1,0
1661,90016,1,0
1662,90058,1,0
1663,90247,1,0
1664,90294,1,0
1665,90304,1,0
1666,90334,1,0
1667,90372,1,0
1668,90539,1,0
1669,90107,1,0
1670,90108,1,0
1671,90137,1,0
1672,90144,1,0
1673,90282,1,0
1674,90300,1,0
1675,90357,1,0
1676,90431,1,0
1677,90445,1,0
1678,90001,1,0
1679,90081,1,0
1680,90090,1,0
1681,90114,1,0
1682,90118,1,0
1683,90150,1,0
1684,90308,1,0
1685,90353,1,0
1686,90397,1,0
1687,90422,1,0
1688,90488,1,0
1689,90032,1,0
1690,90066,1,0
1691,90205,1,0
1692,90235,1,0
1693,90300,1,0
1694,90385,1,0
1695,90562,1,0
1696,90014,1,0
1697,90112,1,0
1698,90199,1,0
1699,90345,1,0
1700,90366,1,0
1701,90372,1,0
1702,90487,1,0
1703,90043,1,0
1704,90121,1,0
1705,90132,1,0
1706,90215,1,0
1707,90222,1,0
1708,90285,1,0
1709,90304,1,0
1710,90357,1,0
1711,90447,1,0
1712,90475,1,0
1713,90214,1,0
1714,90289,1,0
1715,90322,1,0
1716,90334,1,0
1717,90339,1,0
1718,90360,1,0
1719,90403,1,0
1720,90429,1,0
1721,90494,1,0
1722,90017,1,0
1723,90085,1,0
1724,90134,1,0
1725,90266,1,0
1726,90364,1,0
1727,90373,1,0
1728,90380,1,0
1729,90433,1,0
1730,90527,1,0
1731,90175,1,0
1732,90260,1,0
1733,90327,1,0
1734,90435,1,0
1735,90494,1,0
1736,90006,1,0
1737,90036,1,0
1738,90082,1,0
1739,90107,1,0
1740,90137,1,0
1741,90236,1,0
1742,90249,1,0
1743,90292,1,0
1744,90351,1,0
1745,90384,1,0
1746,90425,1,0
1747,90003,1,0
1748,90033,1,0
1749,90068,1,0
1750,90070,1,0
1751,90138,1,0
1752,90142,1,0
1753,90175,1,0
1754,90195,1,0
1755,90228,1,0
1756,90272,1,0
1757,90318,1,0
1758,90341,1,0
1759,90356,1,0
1760,90441,1,0
1761,90531,1,0
1762,90538,1,0
1763,90547,1,0
1764,90002,1,0
1765,90094,1,0
1766,90178,1,0
1767,90240,1,0
1768,90300,1,0
1769,90312,1,0
1770,90375,1,0
1771,90383,1,0
1772,90386,1,0
1773,90407,1,0
1774,90435,1,0
1775,90479,1,0
1776,90510,1,0
1777,90518,1,0
1778,90536,1,0
1779,90038,1,0
1780,90040,1,0
1781,90060,1,0
1782,90150,1,0
1783,90175,1,0
1784,90270,1,0
1785,90373,1,0
1786,90404,1,0
1787,90406,1,0
1788,90422,1,0
1789,90535,1,0
1790,90021,1,0
1791,90056,1,0
1792,90060,1,0
1793,90087,1,0
1794,90273,1,0
1795,90276,1,0
1796,90287,1,0
1797,90407,1,0
1798,90424,1,0
1799,90435,1,0
1800,90436,1,0
1801,90037,1,0
1802,90151,1,0
1803,90183,1,0
1804,90226,1,0
1805,90231,1,0
1806,90298,1,0
1807,90321,1,0
1808,90440,1,0
1809,90441,1,0
1810,90502,1,0
1811,90552,1,0
1812,90012,1,0
1813,90066,1,0
1814,90283,1,0
1815,90307,1,0
1816,90339,1,0
1817,90441,1,0
1818,90452,1,0
1819,90469,1,0
1820,90493,1,0
1821,90522,1,0
1822,90547,1,0
1823,90197,1,0
1824,90223,1,0
1825,90353,1,0
1826,90377,1,0
1827,90399,1,0
1828,90501,1,0
1829,90125,1,0
1830,90155,1,0
1831,90198,1,0
1832,90218,1,0
1833,90514,1,0
1834,90552,1,0
1835,90051,1,0
1836,90064,1,0
1837,90072,1,0
1838,90122,1,0
1839,90186,1,0
1840,90191,1,0
1841,90220,1,0
1842,90258,1,0
1843,90261,1,0
1844,90353,1,0
1845,90365,1,0
1846,90431,1,0
1847,90437,1,0
1848,90002,1,0
1849,90051,1,0
1850,90077,1,0
1851,90135,1,0
1852,90238,1,0
1853,90298,1,0
1854,90303,1,0
1855,90398,1,0
1856,90425,1,0
1857,90438,1,0
1858,90448,1,0
1859,90028,1,0
1860,90187,1,0
1861,90292,1,0
1862,90458,1,0
1863,90461,1,0
1864,90527,1,0
1865,90006,1,0
1866,90070,1,0
1867,90109,1,0
1868,90143,1,0
1869,90188,1,0
1870,90225,1,0
1871,90448,1,0
1872,90538,1,0
1873,90009,1,0
1874,90066,1,0
1875,90147,1,0
1876,90182,1,0
1877,90183,1,0
1878,90305,1,0
1879,90370,1,0
1880,90437,1,0
1881,90446,1,0
1882,90492,1,0
1883,90552,1,0
1884,90107,1,0
1885,90110,1,0
1886,90197,1,0
1887,90238,1,0
1888,90265,1,0
1889,90294,1,0
1890,90316,1,0
1891,90484,1,0
1892,90501,1,0
1893,90085,1,0
1894,90086,1,0
1895,90199,1,0
1896,90309,1,0
1897,90356,1,0
1898,90378,1,0
1899,90393,1,0
1900,90409,1,0
1901,90056,1,0
1902,90238,1,0
1903,90360,1,0
1904,90451,1,0
1905,90472,1,0
1906,90490,1,0
1907,90495,1,0
1908,90004,1,0
1909,90011,1,0
1910,90128,1,0
1911,90261,1,0
1912,90317,1,0
1913,90331,1,0
1914,90366,1,0
1915,90475,1,0
1916,90513,1,0
1917,90559,1,0
1918,90010,1,0
1919,90059,1,0
1920,90137,1,0
1921,90153,1,0
1922,90161,1,0
1923,90202,1,0
1924,90218,1,0
1925,90227,1,0
1926,90331,1,0
1927,90504,1,0
1928,90007,1,0
1929,90096,1,0
1930,90207,1,0
1931,90313,1,0
1932,90526,1,0
1933,90528,1,0
1934,90539,1,0
1935,90016,1,0
1936,90178,1,0
1937,90183,1,0
1938,90315,1,0
1939,90388,1,0
1940,90352,1,0
1941,90377,1,0
1942,90388,1,0
1943,90432,1,0
1944,90459,1,0
1945,90464,1,0
1946,90502,1,0
1947,90525,1,0
1948,90015,1,0
1949,90049,1,0
1950,90098,1,0
1951,90374,1,0
1952,90393,1,0
1953,90404,1,0
1954,90435,1,0
1955,90542,1,0
1956,90020,1,0
1957,90194,1,0
1958,90469,1,0
1959,90003,1,0
1960,90064,1,0
1961,90132,1,0
1962,90194,1,0
1963,90247,1,0
1964,90360,1,0
1965,90415,1,0
1966,90058,1,0
1967,90093,1,0
1968,90232,1,0
1969,90244,1,0
1970,90286,1,0
1971,90386,1,0
1972,90412,1,0
1973,90463,1,0
1974,90563,1,0
1975,90152,1,0
1976,90292,1,0
1977,90298,1,0
1978,90370,1,0
1979,90401,1,0
1980,90473,1,0
1981,90552,1,0
1982,90110,1,0
1983,90123,1,0
1984,90189,1,0
1985,90200,1,0
1986,90255,1,0
1987,90262,1,0
1988,90298,1,0
1989,90418,1,0
1990,90436,1,0
1991,90468,1,0
1992,90504,1,0
1993,90508,1,0
1994,90522,1,0
1995,90017,1,0
1996,90139,1,0
1997,90144,1,0
1998,90406,1,0
1999,90437,1,0
2000,90448,1,0
2001,90050,1,0
2002,90122,1,0
2003,90178,1,0
2004,90282,1,0
2005,90539,1,0
2006,90545,1,0
2007,90564,1,0
2008,90006,1,0
2009,90201,1,0
2010,90223,1,0
2011,90272,1,0
2012,90421,1,0
2013,90427,1,0
2014,90482,1,0
2015,90566,1,0
2016,90029,1,0
2017,90032,1,0
2018,90082,1,0
2019,90128,1,0
2020,90207,1,0
2021,90295,1,0
2022,90488,1,0
2023,90491,1,0
2024,90504,1,0
2025,90033,1,0
2026,90148,1,0
2027,90156,1,0
2028,90205,1,0
2029,90434,1,0
2030,90556,1,0
2031,90064,1,0
2032,90156,1,0
2033,90170,1,0
2034,90295,1,0
2035,90385,1,0
2036,90425,1,0
2037,90508,1,0
2038,90557,1,0
2039,90559,1,0
2040,90120,1,0
2041,90144,1,0
2042,90291,1,0
2043,90305,1,0
2044,90413,1,0
2045,90519,1,0
2046,90271,1,0
2047,90376,1,0
2048,90382,1,0
2049,90488,1,0
2050,90044,1,0
2051,90134,1,0
2052,90161,1,0
2053,90167,1,0
2054,90345,1,0
2055,90395,1,0
2056,90542,1,0
2057,90007,1,0
2058,90099,1,0
2059,90106,1,0
2060,90345,1,0
2061,90401,1,0
2062,90419,1,0
2063,90478,1,0
2064,90481,1,0
2065,90098,1,0
2066,90212,1,0
2067,90343,1,0
2068,90393,1,0
2069,90080,1,0
2070,90151,1,0
2071,90184,1,0
2072,90280,1,0
2073,90545,1,0
2074,90563,1,0
2075,90139,1,0
2076,90187,1,0
2077,90235,1,0
2078,90289,1,0
2079,90320,1,0
2080,90497,1,0
2081,90501,1,0
2082,90055,1,0
2083,90162,1,0
2084,90163,1,0
2085,90312,1,0
2086,90454,1,0
2087,90483,1,0
2088,90162,1,0
2089,90317,1,0
2090,90319,1,0
2091,90326,1,0
2092,90371,1,0
2093,90500,1,0
2094,90025,1,0
2095,90034,1,0
2096,90073,1,0
2097,90083,1,0
2098,90170,1,0
2099,90286,1,0
2100,90350,1,0
2101,90433,1,0
2102,90449,1,0
2103,90469,1,0
2104,90032,1,0
2105,90250,1,0
2106,90268,1,0
2107,90333,1,0
2108,90367,1,0
2109,90405,1,0
2110,90467,1,0
2111,90500,1,0
2112,90024,1,0
2113,90072,1,0
2114,90166,1,0
2115,90491,1,0
2116,90535,1,0
2117,90065,1,0
2118,90070,1,0
2119,90145,1,0
2120,90182,1,0
2121,90370,1,0
2122,90387,1,0
2123,90418,1,0
2124,90489,1,0
2125,90499,1,0
2126,90096,1,0
2127,90126,1,0
2128,90144,1,0
2129,90173,1,0
2130,90259,1,0
2131,90315,1,0
2132,90430,1,0
2133,90450,1,0
2134,90508,1,0
2135,90002,1,0
2136,90034,1,0
2137,90251,1,0
2138,90039,1,0
2139,90074,1,0
2140,90254,1,0
2141,90296,1,0
2142,90320,1,0
2143,90404,1,0
2144,90024,1,0
2145,90040,1,0
2146,90162,1,0
2147,90239,1,0
2148,90326,1,0
2149,90388,1,0
2150,90541,1,0
2151,90069,1,0
2152,90122,1,0
2153,90230,1,0
2154,90312,1,0
2155,90326,1,0
2156,90337,1,0
2157,90449,1,0
2158,90044,1,0
2159,90168,1,0
2160,90268,1,0
2161,90383,1,0
2162,90417,1,0
2163,90460,1,0
2164,90461,1,0
2165,90008,1,0
2166,90011,1,0
2167,90078,1,0
2168,90144,1,0
2169,90324,1,0
2170,90428,1,0
2171,90460,1,0
2172,90496,1,0
2173,90169,1,0
2174,90364,1,0
2175,90419,1,0
2176,90439,1,0
2177,90565,1,0
2178,90045,1,0
2179,90078,1,0
2180,90173,1,0
2181,90246,1,0
2182,90367,1,0
2183,90397,1,0
2184,90402,1,0
2185,90462,1,0
2186,90551,1,0
2187,90193,1,0
2188,90195,1,0
2189,90541,1,0
2190,90015,1,0
2191,90045,1,0
2192,90203,1,0
2193,90265,1,0
2194,90268,1,0
2195,90317,1,0
2196,90322,1,0
2197,90323,1,0
2198,90351,1,0
2199,90392,1,0
2200,90410,1,0
2201,90416,1,0
2202,90463,1,0
2203,90501,1,0
2204,90040,1,0
2205,90048,1,0
2206,90054,1,0
2207,90085,1,0
2208,90087,1,0
2209,90112,1,0
2210,90168,1,0
2211,90177,1,0
2212,90252,1,0
2213,90343,1,0
2214,90506,1,0
2215,90009,1,0
2216,90174,1,0
2217,90343,1,0
2218,90349,1,0
2219,90377,1,0
2220,90393,1,0
2221,90014,1,0
2222,90041,1,0
2223,90066,1,0
2224,90089,1,0
2225,90116,1,0
2226,90166,1,0
2227,90207,1,0
2228,90227,1,0
2229,90233,1,0
2230,90247,1,0
2231,90252,1,0
2232,90259,1,0
2233,90282,1,0
2234,90354,1,0
2235,90363,1,0
2236,90392,1,0
2237,90398,1,0
2238,90407,1,0
2239,90420,1,0
2240,90506,1,0
2241,90525,1,0
2242,90020,1,0
2243,90036,1,0
2244,90064,1,0
2245,90072,1,0
2246,90108,1,0
2247,90110,1,0
2248,90118,1,0
2249,90214,1,0
2250,90244,1,0
2251,90280,1,0
2252,90449,1,0
2253,90084,1,0
2254,90301,1,0
2255,90336,1,0
2256,90065,1,0
2257,90125,1,0
2258,90196,1,0
2259,90292,1,0
2260,90412,1,0
2261,90418,1,0
2262,90439,1,0
2263,90501,1,0
2264,90007,1,0
2265,90061,1,0
2266,90190,1,0
2267,90403,1,0
2268,90092,1,0
2269,90093,1,0
2270,90116,1,0
2271,90122,1,0
2272,90187,1,0
2273,90263,1,0
2274,90353,1,0
2275,90373,1,0
2276,90412,1,0
2277,90457,1,0
2278,90556,1,0
2279,90133,1,0
2280,90209,1,0
2281,90345,1,0
2282,90393,1,0
2283,90400,1,0
2284,90439,1,0
2285,90443,1,0
2286,90558,1,0
2287,90126,1,0
2288,90144,1,0
2289,90287,1,0
2290,90416,1,0
2291,90431,1,0
2292,90455,1,0
2293,90470,1,0
2294,90010,1,0
2295,90290,1,0
2296,90316,1,0
2297,90345,1,0
2298,90354,1,0
2299,90402,1,0
2300,90251,1,0
2301,90266,1,0
2302,90281,1,0
2303,90339,1,0
2304,90414,1,0
2305,90538,1,0
2306,90037,1,0
2307,90174,1,0
2308,90186,1,0
2309,90193,1,0
2310,90254,1,0
2311,90260,1,0
2312,90402,1,0
2313,90411,1,0
2314,90486,1,0
2315,90545,1,0
2316,90551,1,0
2317,90096,1,0
2318,90118,1,0
2319,90316,1,0
2320,90439,1,0
2321,90465,1,0
2322,90468,1,0
2323,90480,1,0
2324,90481,1,0
2325,90042,1,0
2326,90052,1,0
2327,90063,1,0
2328,90068,1,0
2329,90092,1,0
2330,90110,1,0
2331,90422,1,0
2332,90452,1,0
2333,90453,1,0
2334,90018,1,0
2335,90026,1,0
2336,90031,1,0
2337,90121,1,0
2338,90165,1,0
2339,90166,1,0
2340,90198,1,0
2341,90230,1,0
2342,90283,1,0
2343,90431,1,0
2344,90455,1,0
2345,90463,1,0
2346,90510,1,0
2347,90009,1,0
2348,90063,1,0
2349,90083,1,0
2350,90088,1,0
2351,90165,1,0
2352,90177,1,0
2353,90317,1,0
2354,90325,1,0
2355,90392,1,0
2356,90398,1,0
2357,90399,1,0
2358,90476,1,0
2359,90520,1,0
2360,90522,1,0
2361,90538,1,0
2362,90558,1,0
2363,90068,1,0
2364,90220,1,0
2365,90366,1,0
2366,90374,1,0
2367,90520,1,0
2368,90521,1,0
2369,90130,1,0
2370,90175,1,0
2371,90261,1,0
2372,90265,1,0
2373,90269,1,0
2374,90343,1,0
2375,90369,1,0
2376,90410,1,0
2377,90437,1,0
2378,90444,1,0
2379,90471,1,0
2380,90481,1,0
2381,90517,1,0
2382,90094,1,0
2383,90230,1,0
2384,90416,1,0
2385,90479,1,0
2386,90501,1,0
2387,90522,1,0
2388,90523,1,0
2389,90547,1,0
2390,90168,1,0
2391,90215,1,0
2392,90318,1,0
2393,90361,1,0
2394,90367,1,0
2395,90431,1,0
2396,90549,1,0
2397,90128,1,0
2398,90215,1,0
2399,90265,1,0
2400,90294,1,0
2401,90323,1,0
2402,90449,1,0
2403,90482,1,0
2404,90492,1,0
2405,90508,1,0
2406,90074,1,0
2407,90114,1,0
2408,90117,1,0
2409,90138,1,0
2410,90151,1,0
2411,90212,1,0
2412,90222,1,0
2413,90007,1,0
2414,90088,1,0
2415,90115,1,0
2416,90169,1,0
2417,90238,1,0
2418,90306,1,0
2419,90323,1,0
2420,90329,1,0
2421,90350,1,0
2422,90375,1,0
2423,90411,1,0
2424,90532,1,0
2425,90538,1,0
2426,90562,1,0
2427,90073,1,0
2428,90112,1,0
2429,90164,1,0
2430,90175,1,0
2431,90207,1,0
2432,90243,1,0
2433,90255,1,0
2434,90261,1,0
2435,90294,1,0
2436,90320,1,0
2437,90032,1,0
2438,90259,1,0
2439,90386,1,0
2440,90525,1,0
2441,90048,1,0
2442,90298,1,0
2443,90316,1,0
2444,90319,1,0
2445,90550,1,0
2446,90556,1,0
2447,90090,1,0
2448,90111,1,0
2449,90198,1,0
2450,90258,1,0
2451,90330,1,0
2452,90382,1,0
2453,90465,1,0
2454,90514,1,0
2455,90539,1,0
2456,90541,1,0
2457,90035,1,0
2458,90068,1,0
2459,90070,1,0
2460,90117,1,0
2461,90310,1,0
2462,90321,1,0
2463,90001,1,0
2464,90011,1,0
2465,90034,1,0
2466,90168,1,0
2467,90196,1,0
2468,90327,1,0
2469,90339,1,0
2470,90047,1,0
2471,90068,1,0
2472,90278,1,0
2473,90372,1,0
2474,90391,1,0
2475,90518,1,0
2476,90113,1,0
2477,90152,1,0
2478,90175,1,0
2479,90196,1,0
2480,90222,1,0
2481,90235,1,0
2482,90274,1,0
2483,90448,1,0
2484,90037,1,0
2485,90074,1,0
2486,90171,1,0
2487,90178,1,0
2488,90207,1,0
2489,90535,1,0
2490,90555,1,0
2491,90015,1,0
2492,90211,1,0
2493,90230,1,0
2494,90234,1,0
2495,90309,1,0
2496,90349,1,0
2497,90393,1,0
2498,90426,1,0
2499,90557,1,0
2500,90044,1,0
2501,90113,1,0
2502,90228,1,0
2503,90270,1,0
2504,90343,1,0
2505,90426,1,0
2506,90501,1,0
2507,90046,1,0
2508,90161,1,0
2509,90169,1,0
2510,90356,1,0
2511,90403,1,0
2512,90410,1,0
2513,90451,1,0
2514,90486,1,0
2515,90492,1,0
2516,90508,1,0
2517,90068,1,0
2518,90177,1,0
2519,90206,1,0
2520,90228,1,0
2521,90381,1,0
2522,90467,1,0
2523,90539,1,0
2524,90109,1,0
2525,90152,1,0
2526,90235,1,0
2527,90488,1,0
2528,90178,1,0
2529,90210,1,0
2530,90312,1,0
2531,90314,1,0
2532,90315,1,0
2533,90400,1,0
2534,90439,1,0
2535,90542,1,0
2536,90021,1,0
2537,90023,1,0
2538,90091,1,0
2539,90206,1,0
2540,90282,1,0
2541,90326,1,0
2542,90336,1,0
2543,90369,1,0
2544,90424,1,0
2545,90425,1,0
2546,90524,1,0
2547,90072,1,0
2548,90093,1,0
2549,90105,1,0
2550,90110,1,0
2551,90150,1,0
2552,90236,1,0
2553,90290,1,0
2554,90413,1,0
2555,90427,1,0
2556,90090,1,0
2557,90107,1,0
2558,90236,1,0
2559,90242,1,0
2560,90282,1,0
2561,90379,1,0
2562,90402,1,0
2563,90439,1,0
2564,90111,1,0
2565,90147,1,0
2566,90167,1,0
2567,90235,1,0
2568,90270,1,0
2569,90294,1,0
2570,90403,1,0
2571,90407,1,0
2572,90518,1,0
2573,90004,1,0
2574,90084,1,0
2575,90142,1,0
2576,90151,1,0
2577,90205,1,0
2578,90218,1,0
2579,90260,1,0
2580,90436,1,0
2581,90477,1,0
2582,90540,1,0
2583,90070,1,0
2584,90081,1,0
2585,90130,1,0
2586,90161,1,0
2587,90187,1,0
2588,90247,1,0
2589,90354,1,0
2590,90448,1,0
2591,90113,1,0
2592,90156,1,0
2593,90333,1,0
2594,90356,1,0
2595,90419,1,0
2596,90442,1,0
2597,90496,1,0
2598,90003,1,0
2599,90005,1,0
2600,90145,1,0
2601,90310,1,0
2602,90331,1,0
2603,90449,1,0
2604,90014,1,0
2605,90058,1,0
2606,90109,1,0
2607,90130,1,0
2608,90153,1,0
2609,90282,1,0
2610,90339,1,0
2611,90385,1,0
2612,90445,1,0
2613,90496,1,0
2614,90499,1,0
2615,90164,1,0
2616,90355,1,0
2617,90423,1,0
2618,90431,1,0
2619,90046,1,0
2620,90070,1,0
2621,90110,1,0
2622,90121,1,0
2623,90150,1,0
2624,90298,1,0
2625,90300,1,0
2626,90330,1,0
2627,90351,1,0
2628,90363,1,0
2629,90418,1,0
2630,90420,1,0
2631,90467,1,0
2632,90547,1,0
2633,90554,1,0
2634,90030,1,0
2635,90136,1,0
2636,90152,1,0
2637,90276,1,0
2638,90382,1,0
2639,90410,1,0
2640,90063,1,0
2641,90081,1,0
2642,90110,1,0
2643,90250,1,0
2644,90293,1,0
2645,90365,1,0
2646,90521,1,0
2647,90007,1,0
2648,90085,1,0
2649,90171,1,0
2650,90305,1,0
2651,90323,1,0
2652,90338,1,0
2653,90365,1,0
2654,90376,1,0
2655,90406,1,0
2656,90013,1,0
2657,90128,1,0
2658,90135,1,0
2659,90252,1,0
2660,90504,1,0
2661,90523,1,0
2662,90524,1,0
2663,90535,1,0
2664,90084,1,0
2665,90306,1,0
2666,90349,1,0
2667,90363,1,0
2668,90478,1,0
2669,90002,1,0
2670,90038,1,0
2671,90041,1,0
2672,90048,1,0
2673,90060,1,0
2674,90081,1,0
2675,90167,1,0
2676,90239,1,0
2677,90247,1,0
2678,90288,1,0
2679,90444,1,0
2680,90451,1,0
2681,90520,1,0
2682,90531,1,0
2683,90029,1,0
2684,90079,1,0
2685,90146,1,0
2686,90272,1,0
2687,90324,1,0
2688,90338,1,0
2689,90345,1,0
2690,90481,1,0
2691,90563,1,0
2692,90023,1,0
2693,90163,1,0
2694,90436,1,0
2695,90438,1,0
2696,90147,1,0
2697,90291,1,0
2698,90447,1,0
2699,90535,1,0
2700,90548,1,0
2701,90549,1,0
2702,90116,1,0
2703,90155,1,0
2704,90379,1,0
2705,90415,1,0
2706,90456,1,0
2707,90523,1,0
2708,90016,1,0
2709,90081,1,0
2710,90108,1,0
2711,90425,1,0
2712,90449,1,0
2713,90463,1,0
2714,90475,1,0
2715,90006,1,0
2716,90018,1,0
2717,90062,1,0
2718,90144,1,0
2719,90377,1,0
2720,90459,1,0
2721,90496,1,0
2722,90047,1,0
2723,90100,1,0
2724,90462,1,0
2725,90472,1,0
2726,90480,1,0
2727,90489,1,0
2728,90490,1,0
2729,90182,1,0
2730,90185,1,0
2731,90246,1,0
2732,90379,1,0
2733,90516,1,0
2734,90564,1,0
2735,90020,1,0
2736,90021,1,0
2737,90024,1,0
2738,90071,1,0
2739,90096,1,0
2740,90118,1,0
2741,90132,1,0
2742,90219,1,0
2743,90244,1,0
2744,90281,1,0
2745,90337,1,0
2746,90374,1,0
2747,90450,1,0
2748,90466,1,0
2749,90044,1,0
2750,90073,1,0
2751,90125,1,0
2752,90160,1,0
2753,90196,1,0
2754,90243,1,0
2755,90271,1,0
2756,90328,1,0
2757,90336,1,0
2758,90492,1,0
2759,90117,1,0
2760,90286,1,0
2761,90507,1,0
2762,90082,1,0
2763,90137,1,0
2764,90228,1,0
2765,90315,1,0
2766,90345,1,0
2767,90372,1,0
2768,90493,1,0
2769,90554,1,0
2770,90217,1,0
2771,90345,1,0
2772,90471,1,0
2773,90092,1,0
2774,90141,1,0
2775,90421,1,0
2776,90441,1,0
2777,90458,1,0
2778,90459,1,0
2779,90476,1,0
2780,90507,1,0
2781,90528,1,0
2782,90076,1,0
2783,90122,1,0
2784,90204,1,0
2785,90228,1,0
2786,90308,1,0
2787,90316,1,0
2788,90333,1,0
2789,90366,1,0
2790,90427,1,0
2791,90537,1,0
2792,90097,1,0
2793,90214,1,0
2794,90360,1,0
2795,90363,1,0
2796,90388,1,0
2797,90417,1,0
2798,90547,1,0
2799,90551,1,0
2800,90555,1,0
2801,90104,1,0
2802,90257,1,0
2803,90293,1,0
2804,90327,1,0
2805,90355,1,0
2806,90504,1,0
2807,90368,1,0
2808,90427,1,0
2809,90455,1,0
2810,90465,1,0
2811,90020,1,0
2812,90136,1,0
2813,90238,1,0
2814,90259,1,0
2815,90331,1,0
2816,90382,1,0
2817,90426,1,0
2818,90457,1,0
2819,90508,1,0
2820,90032,1,0
2821,90047,1,0
2822,90073,1,0
2823,90292,1,0
2824,90328,1,0
2825,90433,1,0
2826,90462,1,0
2827,90468,1,0
2828,90471,1,0
2829,90042,1,0
2830,90044,1,0
2831,90097,1,0
2832,90198,1,0
2833,90206,1,0
2834,90282,1,0
2835,90416,1,0
2836,90427,1,0
2837,90436,1,0
2838,90028,1,0
2839,90062,1,0
2840,90063,1,0
2841,90078,1,0
2842,90170,1,0
2843,90212,1,0
2844,90242,1,0
2845,90372,1,0
2846,90534,1,0
2847,90536,1,0
2848,90027,1,0
2849,90079,1,0
2850,90154,1,0
2851,90283,1,0
2852,90295,1,0
2853,90387,1,0
2854,90565,1,0
2855,90023,1,0
2856,90052,1,0
2857,90128,1,0
2858,90213,1,0
2859,90343,1,0
2860,90366,1,0
2861,90373,1,0
2862,90386,1,0
2863,90410,1,0
2864,90421,1,0
2865,90423,1,0
2866,90540,1,0
2867,90170,1,0
2868,90368,1,0
2869,90408,1,0
2870,90421,1,0
2871,90424,1,0
2872,90456,1,0
2873,90487,1,0
2874,90501,1,0
2875,90039,1,0
2876,90076,1,0
2877,90145,1,0
2878,90224,1,0
2879,90226,1,0
2880,90255,1,0
2881,90328,1,0
2882,90346,1,0
2883,90448,1,0
2884,90003,1,0
2885,90018,1,0
2886,90070,1,0
2887,90287,1,0
2888,90331,1,0
2889,90078,1,0
2890,90084,1,0
